userID-businessID,prediction
U833393454-B877962449,4.775035
U068884647-B630070717,4.249171
U207854937-B041562811,4.655915
U998203308-B201201673,4.456629
U243403035-B540212369,3.681784
U035651644-B981483632,4.289365
U994790843-B666350569,3.090854
U874711717-B748477113,4.526157
U736490668-B548518660,4.478950
U517229581-B004652875,4.068611
U313936669-B088280947,4.013033
U026060834-B519812174,4.161383
U800652585-B140556858,3.214179
U638778861-B717770243,3.912467
U463483286-B695086428,4.209996
U640197303-B170060994,3.789702
U992473715-B426131052,4.880507
U543707989-B712712246,4.389778
U880487440-B370230623,4.101681
U833515490-B177044435,3.215704
U243403035-B094143694,3.562756
U133504002-B492287691,4.735227
U527796032-B445083648,3.887915
U798539498-B477951811,4.357649
U358564893-B383731686,3.875292
U269232869-B691965632,4.162342
U599973050-B651657423,4.245777
U307868324-B514049940,3.805584
U651258944-B627862485,3.349404
U026782216-B456787051,4.307296
U174303477-B428038042,4.563215
U890349127-B135066904,4.849176
U793616389-B569637705,4.653301
U193328273-B440256198,4.060158
U794132057-B941846719,4.307345
U539044899-B959961943,3.073920
U344414390-B220930755,4.263579
U026864147-B874311303,4.097184
U384180043-B168016237,4.851486
U636756073-B963207740,4.357517
U190648623-B345903876,4.041776
U869946984-B004597879,4.023902
U533563870-B435301004,3.655373
U092019309-B606580840,4.522758
U139338473-B924004960,3.934928
U443486628-B393007729,3.862895
U058061319-B041061604,4.096991
U662945283-B574688438,4.575367
U657217729-B158209276,4.321585
U156890089-B256257273,4.618860
U121279039-B102542282,4.127874
U870695382-B220493534,3.577871
U265685690-B309112263,4.985144
U929822262-B357660228,4.993280
U705522151-B038688539,4.027678
U612275137-B021266005,4.829144
U881505651-B995869133,3.923739
U756812036-B447642532,4.421297
U412037390-B438390576,3.876695
U879583300-B223838600,4.328887
U194581189-B965247435,3.850747
U551563795-B282758616,4.644658
U592191188-B478097602,3.742170
U027599474-B218986651,4.561260
U660572817-B287478330,4.808580
U865079707-B579689434,3.428153
U054417119-B930400811,4.265854
U863037746-B569085232,3.626854
U253637344-B277945591,3.905038
U314795794-B261751898,4.196714
U145350149-B829214089,4.552206
U884574732-B961714205,4.745335
U809537551-B506645902,3.248097
U062426081-B618571753,4.171368
U171777544-B256276720,3.464476
U730268024-B675593020,4.527121
U758115637-B608423108,4.312922
U245835518-B487145902,3.712782
U617236889-B177207032,4.098077
U619119488-B813446175,3.792477
U271548861-B439557705,3.885235
U713865892-B289811276,3.253628
U570311192-B213300558,4.429603
U681852029-B167298243,4.065063
U666527578-B049418128,4.606570
U061819503-B000007810,3.779807
U664323919-B208942274,4.250677
U653937925-B260199078,3.697833
U878334137-B215104110,3.302429
U107954490-B160536897,3.939085
U496588473-B435327812,3.884431
U980302234-B556974188,4.012849
U381485742-B678597913,3.355459
U859098833-B872907019,4.159601
U879025639-B683616515,4.027992
U183469482-B597464569,3.911823
U367855238-B544643866,4.145429
U377516971-B552472805,4.821470
U154950591-B229034591,3.638415
U115225788-B507363516,3.484115
U991389400-B334443763,4.511274
U783418789-B016582130,4.676857
U845769846-B690297031,3.988419
U974747642-B597796827,4.540623
U788250031-B325422729,3.174332
U133745978-B245851988,4.628057
U374182769-B990696080,3.540258
U367955731-B654439227,4.016023
U301824159-B343797501,4.877099
U181999679-B359106037,4.362132
U024935456-B162473347,3.820305
U806612254-B946977831,3.993841
U862660712-B235265590,4.495291
U379707310-B276355684,3.578944
U526678472-B382334058,4.122536
U225646493-B909847997,4.002627
U155481029-B483929932,4.170657
U219402580-B206446276,5.026749
U051410469-B239239413,4.613920
U293081253-B934805106,4.264066
U155481029-B861646961,4.011649
U969969248-B693147804,4.225630
U169648672-B815381039,4.569646
U060820992-B718786990,3.963581
U971459608-B130578394,4.158249
U973924551-B881661056,3.797108
U540515700-B604449283,4.332209
U576809258-B651657423,3.940355
U228909587-B565106812,4.114981
U210339854-B408786256,4.443792
U211124111-B881846121,4.262026
U150322012-B456787051,4.185473
U765684873-B967367646,4.223769
U162126377-B558177246,3.708978
U800910084-B941757088,4.130304
U769482431-B596160703,4.663976
U272294791-B031719774,4.683616
U148167296-B120751444,3.151850
U726020211-B593803995,4.602628
U705522151-B828510578,4.334893
U187559079-B538299124,3.773526
U767359372-B064398737,4.322513
U757930866-B508808469,3.983898
U945735244-B084989119,4.984811
U791949570-B559755671,3.750360
U861037755-B207617943,4.678396
U877001820-B815381039,4.260505
U556294026-B169888913,4.565168
U143668336-B155523247,3.869644
U028514717-B514659092,3.731037
U857026236-B590090613,4.112440
U085550987-B635830268,4.808344
U676675306-B568015838,3.795762
U789926800-B960528931,3.783021
U343260237-B882697592,3.996494
U052247526-B897908411,4.253248
U561752886-B445736209,3.927391
U159025363-B127864203,4.627959
U856802078-B161647015,4.015795
U980992101-B784602100,4.635471
U700653860-B492304874,4.403457
U449312265-B789175678,4.415367
U509691746-B742686737,4.506683
U428839870-B495776924,4.687524
U496355299-B525887980,3.452838
U738401155-B090413358,3.880623
U412037390-B144872157,4.349818
U365111871-B293199479,4.192956
U351043304-B951274053,4.492811
U852939291-B372990500,4.915471
U828868667-B154049424,3.510110
U344392657-B416398616,4.140415
U755782069-B479494258,3.836699
U536893153-B381181674,4.201232
U758259628-B510839864,3.916289
U202198391-B049944865,4.331371
U101867486-B005127432,4.379933
U981209556-B749820090,4.272928
U603102776-B789352851,4.512250
U027326612-B382003052,4.029820
U994933377-B383731686,4.031265
U672325685-B650929374,3.923563
U211062675-B571528352,4.338115
U961506382-B821610790,4.058653
U963638782-B123474207,4.888947
U671141495-B904174702,4.126023
U794132057-B676477352,3.689059
U439637233-B492501640,3.448354
U404284436-B442076450,4.864417
U678479106-B585643821,3.515673
U375906576-B285735080,4.170110
U720348924-B634559626,4.517263
U156890089-B872381211,4.552320
U371377616-B889574772,3.962267
U329083463-B067154897,3.531441
U968465310-B269255344,3.268667
U925527047-B334230372,4.006259
U506354721-B693305411,5.003580
U400678282-B982239214,4.319951
U283262660-B544643866,4.245392
U967059331-B847283435,4.442351
U407101313-B683616515,3.312274
U458182202-B130907543,4.490949
U203291218-B351776567,4.436250
U848688859-B967180793,3.730931
U912495077-B238778250,2.984202
U074486830-B838774203,3.769935
U211708904-B689207874,3.838323
U670159464-B220248339,4.735789
U283221015-B610664633,3.533909
U171016742-B024661313,4.360916
U174303477-B881072068,4.418062
U524114089-B331999527,3.833308
U449401007-B822772495,3.922844
U179497924-B475955480,3.955607
U523439097-B993327201,4.182791
U290911589-B543833760,4.562105
U237829706-B731427090,4.213902
U296831958-B957864292,4.479833
U759049512-B282739848,3.558172
U894556869-B743770007,4.267348
U617762370-B498938044,3.562225
U450172597-B286700995,3.708746
U957966481-B578915222,3.633622
U710200854-B940390363,4.537430
U011629010-B514395849,4.223748
U414147287-B851521924,4.139500
U975276500-B880709475,4.380738
U726020211-B595547092,4.547406
U624667249-B181440233,4.779300
U731693580-B090369978,3.371040
U822594763-B119038646,4.017846
U661719423-B169658087,3.689752
U827133128-B239564377,4.564576
U600995619-B357289814,4.403529
U058139980-B563276922,3.806431
U551165141-B994049371,4.713274
U276361664-B153798707,4.914901
U881505651-B824170257,4.048932
U576488995-B794616925,3.953640
U705677758-B939052755,3.709207
U293612292-B560876531,4.750438
U608975794-B719870025,3.835422
U701118593-B855270887,4.177327
U042266138-B383554379,3.913106
U336258085-B861429697,3.858312
U036644150-B074963004,3.683752
U591165687-B473606627,4.417974
U391244827-B183878116,3.558484
U475897524-B384772508,4.238757
U653151484-B853658462,4.231908
U300257957-B366665269,4.547859
U738030891-B436131459,3.859653
U683219419-B731336160,4.794948
U870785074-B655379106,4.063914
U674877119-B039413913,4.161236
U975276500-B613679449,3.986440
U394299847-B956446156,4.055252
U039291488-B658085712,4.612892
U617720198-B875498306,4.012277
U785757030-B249612615,3.782468
U836139773-B314097954,4.057741
U430592783-B918212127,4.074287
U071706434-B482271764,4.370706
U726060399-B018760380,4.555720
U692888768-B276545158,3.738864
U317198942-B510109951,4.701476
U147260579-B032139888,4.217518
U427511351-B146180695,4.557378
U733730558-B579720770,4.689934
U202769916-B666350569,4.034859
U214753043-B195437743,4.455804
U899397875-B229226545,4.420742
U217400181-B461593793,4.172305
U174137791-B195863221,4.112337
U193837408-B148337451,4.616007
U668922220-B507529377,4.652134
U324587113-B260513140,4.777449
U755608251-B257386389,4.313769
U608975794-B981742521,3.565760
U612374918-B861528026,3.778110
U410310437-B318476570,3.909809
U790607242-B761060074,4.417863
U271454859-B467727201,4.472731
U982582199-B825183533,3.330807
U490858989-B063917370,4.702712
U825670159-B068493965,4.567894
U057307682-B499783544,4.312267
U861134635-B721304915,4.633145
U827182046-B499504862,4.250703
U706142930-B870330084,4.178341
U522401804-B342255206,3.826207
U339681596-B282878477,4.184362
U130603391-B003013916,4.316559
U586140646-B355584949,3.241430
U650405079-B769473614,4.401319
U861037755-B133222940,4.715750
U683612361-B404347967,3.955405
U075619298-B522522891,3.993809
U483638868-B058203457,4.320815
U823848794-B034830687,3.874570
U566542115-B834123560,4.243635
U410673015-B802857908,4.965030
U401836078-B747382176,3.220960
U806187395-B354874370,4.172844
U770044015-B508808469,4.592020
U139216667-B344178861,4.188486
U452153534-B601217307,3.810414
U096066454-B920072630,3.629640
U868118540-B577106826,4.462074
U253845096-B069009541,3.903131
U416110073-B409674397,4.172755
U447986389-B198507486,4.150042
U077509475-B006100879,4.646669
U695033668-B537122969,3.962213
U020264643-B448887350,4.184078
U426217769-B089580816,4.045836
U518287185-B760375793,4.433685
U436547781-B128685226,3.881490
U603841728-B070820715,3.422216
U405691419-B945872842,4.565290
U312383743-B949004794,4.908044
U671476884-B642458573,4.449846
U431051838-B415055238,4.298298
U963272112-B700514806,4.823940
U844963459-B585763000,3.503592
U663798958-B380393451,4.601024
U806612254-B833433767,4.139679
U258621776-B138735223,4.710477
U043192836-B236726248,4.703303
U116996732-B335462805,4.811902
U230540430-B305633518,3.634135
U616158105-B490722920,4.084695
U470721290-B029825772,3.918105
U563203659-B710335267,3.634550
U056614927-B370230623,4.555433
U731321756-B316263561,3.647654
U528029800-B085122628,4.067381
U726864694-B922619417,3.917089
U655553071-B360247087,3.920580
U577725124-B013857825,4.341233
U257566265-B622168352,4.288020
U516462404-B282878477,3.656367
U528029800-B973032191,3.900036
U350837712-B545166404,3.966704
U784218536-B282554442,3.684433
U688171636-B389944552,4.869166
U944411098-B285636681,4.639667
U218643790-B080047168,4.307312
U872285383-B472610725,3.700732
U106813948-B198515974,3.596584
U966497137-B321308862,3.947376
U830174562-B799169599,4.464393
U765416919-B474750209,3.946734
U850339411-B161055427,3.777134
U228846037-B775931661,4.261006
U913782663-B213095641,3.816412
U676826890-B553995656,4.669358
U431254599-B245792310,4.614370
U620837473-B829876054,3.915541
U069259030-B084016662,4.421083
U607429619-B594312245,4.330006
U137296307-B105209113,4.802143
U554177319-B354874370,4.551831
U682940431-B581913642,4.000818
U017167629-B504494102,4.758325
U360004587-B053725782,4.053269
U649998189-B990295286,3.703259
U449000924-B637743911,3.955839
U916723990-B044314172,4.066869
U675219538-B802361176,4.023162
U030623545-B321470658,3.834471
U076317528-B170627267,4.440475
U429284782-B442404998,3.809160
U824856395-B926869034,4.708907
U838990254-B759125868,3.946740
U084880212-B654541735,4.442468
U812021213-B801960694,4.565487
U315620743-B787270299,4.738955
U875437092-B121063182,4.688365
U271044421-B767667591,4.149371
U312954634-B087962160,3.881134
U577558349-B777996259,4.907790
U762191734-B600757032,4.694647
U422006775-B939121109,4.311842
U515940510-B942172656,4.923647
U383583102-B176914030,4.128366
U673846811-B604077696,4.742009
U828250021-B213793988,3.838800
U609092481-B865679955,4.005950
U358675759-B743558198,4.250614
U223126411-B923873111,3.565902
U208030670-B467169880,4.179171
U810849241-B308736877,4.564635
U649303275-B280195002,3.733804
U765781421-B724771750,4.051743
U358699544-B607113348,4.496929
U753766874-B696674336,3.255058
U796472439-B483602270,4.113226
U521314062-B649122367,4.255248
U219172945-B025477351,4.634202
U787722667-B664632265,4.801451
U943206761-B475232654,3.992047
U003093659-B366545059,4.362494
U267238862-B237177162,4.544814
U664376724-B453568526,4.275507
U273168865-B769465659,3.497042
U155783182-B578730730,4.347567
U855681776-B282551773,4.116444
U383057395-B549070824,4.755322
U107313499-B839767693,4.089260
U371730296-B273374644,3.908105
U962228964-B007887688,4.724691
U416632817-B998396120,3.577395
U705522151-B480355002,4.288921
U708041845-B215503220,4.635868
U155527903-B970738930,3.977531
U846082807-B144956877,4.353969
U051241556-B112894158,4.855532
U305997384-B066731348,3.583466
U024935456-B765900244,4.727257
U625486774-B872636115,3.546166
U368168397-B036603071,3.539235
U597766944-B047823578,4.057481
U182924745-B986201969,4.413247
U226305543-B998963351,3.929952
U665468493-B652319601,3.538692
U937785328-B026281780,3.703810
U016278710-B569637705,4.808369
U465147387-B705371421,4.373076
U062362386-B410373369,3.530870
U856578461-B423572397,4.034433
U317020716-B388606394,4.610020
U923196285-B378368571,4.771910
U139653751-B880239182,4.651368
U388493627-B271417447,4.018569
U645422401-B957437220,4.887756
U100117235-B789688687,3.885110
U984667461-B712327410,4.741971
U297254888-B801897900,4.387385
U747893090-B153661266,3.438196
U639492247-B946174177,3.942098
U797476408-B695904728,4.192616
U964717138-B119109722,4.358975
U593643124-B178134374,3.763031
U976449501-B716139051,3.822187
U402148303-B205767537,4.428844
U705922171-B363600680,4.586721
U087413353-B692918275,3.976520
U046896393-B469700464,4.336879
U689664186-B113184770,3.981682
U347232190-B111299376,4.387372
U377690239-B472080043,4.910403
U034270028-B251633288,4.012853
U747392972-B283798178,3.863627
U176389074-B131493414,3.565521
U257091831-B464734182,4.275620
U560799863-B644409863,4.316813
U835114811-B920079172,3.634729
U375515294-B637743911,4.020023
U672027196-B561942380,4.251696
U580017017-B210588731,3.751751
U639492247-B016194765,4.423738
U418970832-B176916812,4.316002
U819354654-B536844539,3.739868
U837476314-B886754238,4.260824
U239588653-B742491452,4.571988
U236689372-B667336466,4.420676
U997571389-B738177192,4.012938
U920173071-B011593095,4.594493
U445874930-B849504864,4.651328
U898001672-B946433497,3.507172
U488869512-B659095467,4.014112
U725422135-B818141413,4.476247
U762063127-B311410035,4.553789
U231100636-B601420971,4.232590
U430380671-B341271480,4.264204
U540867182-B666732096,3.625895
U281167708-B497402781,4.315454
U941625230-B062568005,4.294949
U272103691-B789074092,4.298766
U543961343-B586068573,4.459926
U276790187-B690967158,4.238076
U865862834-B034929527,4.181369
U821891545-B588570201,3.327250
U993828092-B399620010,3.804441
U784900818-B869978377,4.668251
U516210784-B266753326,3.726582
U563116708-B401938301,4.715070
U236313932-B373532749,4.575781
U608975794-B637700694,3.205045
U946392366-B063005324,4.247872
U598706441-B400053401,3.509133
U154342206-B546954430,4.180286
U340021144-B827085397,3.359855
U697816658-B433954637,3.943476
U973901178-B337695209,3.936931
U028003695-B891062779,4.321998
U693509869-B989403598,4.259189
U412602401-B628354580,3.710705
U472151186-B470731843,3.246676
U707483109-B759475139,4.373123
U287782451-B773100510,4.664109
U806612254-B770239015,3.481301
U258808460-B403652699,3.608608
U867041462-B719911307,4.326817
U473509451-B687393748,4.300718
U622110120-B239264686,3.933758
U100707187-B069855088,5.033504
U080559860-B594312245,4.315237
U967137602-B117193418,3.636637
U236260265-B784415005,3.852067
U579513257-B343797501,4.699717
U630418680-B576408653,3.961690
U467048424-B633791940,3.839908
U821447837-B166551319,4.108347
U819354654-B627219069,3.530580
U533930758-B197227925,4.273678
U683612361-B548968603,4.588947
U427780874-B246415265,3.946821
U747707651-B573330820,4.914468
U685709386-B601350217,4.931067
U608975794-B787076327,4.261399
U572395499-B987334863,4.510954
U138609080-B399491991,4.411363
U313722605-B201921290,4.016282
U701792654-B537565417,4.398462
U483475204-B526628682,4.474452
U984413572-B802829467,4.337870
U679214929-B752835475,3.844887
U266662090-B114332618,4.954503
U230517753-B871014371,4.119649
U739244667-B993357410,3.263714
U139467661-B538203805,4.006304
U816448807-B239099542,3.476910
U639492247-B602268229,4.533350
U643647158-B551872752,4.013298
U609092481-B301050008,4.072585
U949193641-B214742892,4.402841
U685158791-B600365543,3.907231
U534688783-B653394616,3.618406
U740018752-B300128954,4.867630
U077306452-B789946341,4.089354
U745202785-B517998157,4.136457
U317252410-B856343916,3.384307
U521321745-B928316243,4.636563
U732336443-B518021461,4.125729
U738763996-B090947142,4.358163
U336627448-B752112665,4.124009
U192728829-B251633288,4.639294
U361806609-B511045065,4.553242
U561443932-B325488064,4.017573
U266951005-B359182760,4.000974
U340727117-B909031237,4.625008
U614554492-B373532749,4.731647
U297948840-B486222225,3.714958
U718128811-B312615185,4.147186
U117404650-B073818925,4.801994
U466285640-B564375275,4.651036
U459221391-B990606086,4.213643
U097471281-B048697918,4.027261
U420711911-B251358386,4.015700
U371097340-B187726039,3.680051
U200845717-B459909348,4.400309
U495812323-B790227306,3.704740
U010410341-B841006042,3.845259
U772280463-B221766022,4.169893
U879713248-B764770546,3.323830
U453612645-B524120547,4.581982
U339580753-B196956406,4.212609
U237829706-B355861917,4.508325
U414428776-B029199055,4.423040
U302964744-B523382696,3.654001
U156925778-B175604231,4.563614
U249443891-B064042644,4.526277
U046896393-B217717670,4.269725
U298435622-B303509640,3.508105
U153275062-B970153422,3.576949
U553286140-B674258891,3.818347
U162708686-B877962449,4.302277
U436865366-B200501907,4.501395
U024935456-B391669058,4.396219
U104011895-B427306363,4.793589
U817390217-B331136388,4.411980
U512397044-B787222942,4.753121
U332700267-B186711954,3.666449
U677294301-B153375427,4.070787
U654470487-B336121049,4.529445
U807460473-B749837419,4.131113
U765781421-B296069049,3.978627
U358312472-B224561276,3.867342
U282696577-B325147576,4.381737
U785537627-B678800943,4.410756
U770044015-B340564707,4.201419
U739984626-B823987718,3.686487
U628388921-B709542389,4.645175
U720348924-B311268463,4.366106
U637600916-B878488816,4.683018
U991267400-B744499494,4.231358
U653151484-B018555076,4.694576
U069410247-B904750677,4.389198
U543651731-B762388431,3.958456
U822624692-B155901805,4.071084
U720722317-B338567154,4.389038
U094731180-B278759368,4.361686
U895942561-B338711243,4.408458
U051622437-B337817621,4.093253
U443367838-B928085026,3.675258
U565697908-B872603351,4.671497
U927944304-B795206951,4.597638
U226887772-B811700017,4.143464
U533090760-B664820734,4.147908
U549268957-B505047568,3.042028
U484172689-B313256926,4.230803
U275997516-B008717781,3.933053
U723942187-B314209253,3.669693
U413292436-B473876501,4.009912
U079620205-B525604487,4.646780
U251789676-B909206789,3.926485
U176526568-B945783490,4.325865
U949021724-B384481239,4.966004
U912367322-B049443252,3.261751
U480524703-B154066252,4.056860
U125205637-B971305370,3.681609
U700379297-B551104191,4.621368
U161779175-B400125264,3.670359
U236010532-B226464993,4.682806
U702672058-B209313402,3.402138
U477886338-B940390363,4.288820
U377303164-B640608747,3.476367
U943833661-B811051777,4.398349
U657894673-B682497944,4.276120
U370829023-B606647329,3.862072
U328772008-B501204595,4.645023
U964874971-B419611072,3.897369
U343272770-B796108139,4.553985
U631462410-B335980192,3.976724
U650582603-B373323672,3.384883
U713512165-B739965055,4.390407
U057244204-B641996193,4.153071
U114510726-B338928858,4.330964
U090460707-B633846876,4.612438
U887790095-B412676070,4.573256
U096573155-B717770243,3.329448
U450295713-B884199769,4.717682
U726742229-B882095146,3.708177
U465861584-B132571163,3.818873
U035651644-B995975846,4.232885
U873463317-B125935643,4.952421
U523019737-B937948675,4.261400
U372887444-B806012550,2.708989
U883080476-B540834610,3.864493
U651113623-B150013776,3.859276
U189910098-B667346736,3.786374
U287084720-B011638654,4.270310
U539847086-B557190122,4.101728
U217795549-B475469438,4.527189
U766108338-B597323212,4.874584
U194714763-B794180704,4.572710
U895875595-B591716632,4.806370
U247892882-B730860667,4.799322
U997571389-B548581955,4.332789
U591586992-B808370456,3.987450
U354066620-B145300434,3.526931
U995473804-B617240243,4.027763
U383753573-B086266935,3.775155
U025081760-B327665830,4.227090
U413288434-B865815441,3.895559
U606692875-B373323672,3.298310
U381485742-B234749407,3.473526
U892773775-B185895966,4.904871
U337701289-B229127684,4.575666
U477380375-B173835219,4.159478
U968380761-B241081881,4.390258
U755882895-B529252373,3.730008
U313722605-B290576282,4.547966
U765781421-B273374644,3.555885
U761047826-B126345745,4.435684
U177525769-B008593751,4.262913
U028521218-B983285976,4.348552
U379888976-B242201277,4.248595
U388493627-B114727973,3.826235
U548714876-B086436263,4.679756
U274889786-B155780277,3.534382
U154950591-B789431674,3.966997
U950239959-B294240128,4.440798
U490311584-B974512932,4.396360
U860278475-B557190122,4.501809
U652616867-B493580444,3.919431
U641999976-B642444409,4.272285
U701623694-B831656052,4.981071
U885099585-B217752901,4.666478
U593643124-B096608743,4.080297
U137979342-B379724536,4.445448
U282958318-B826809378,4.532133
U119304417-B519106666,4.037988
U257117399-B251667122,3.875995
U093942190-B730356140,4.404980
U685158791-B516752150,4.175187
U797116857-B801920707,4.547415
U389396989-B152426414,4.748794
U649909221-B404400580,4.261306
U651653530-B788032572,4.221111
U030843298-B643362006,4.480810
U861631957-B765202464,4.610737
U776383267-B320364765,2.233616
U187532149-B091173234,4.396055
U226305543-B105867320,4.286079
U299348534-B700295202,4.343321
U014490489-B665765897,4.590299
U663605915-B513807047,4.108275
U806159863-B770441860,3.371981
U672931421-B371505520,4.561596
U744460649-B511280205,4.617083
U039388493-B307221778,4.347973
U993936348-B028719179,4.359338
U621404390-B145513776,4.301803
U400798165-B795206951,4.679843
U723477544-B672073001,4.649612
U232923563-B956516837,3.871516
U738893923-B758764785,4.738853
U765781421-B182680138,4.172480
U552133781-B839602125,3.610083
U806612254-B499985382,3.773719
U656801981-B693899708,4.418779
U419931802-B373532749,4.696406
U539037823-B348533479,3.438310
U632305925-B181397353,3.983946
U116058437-B546063172,3.750861
U504595536-B008788292,4.098091
U410368045-B476698423,4.207106
U481196741-B808762314,4.713435
U862210825-B858766128,4.689911
U184637794-B666732096,3.486968
U046896393-B730726370,4.801534
U386434781-B552889078,4.493876
U085312297-B316867287,3.859268
U908516516-B125639409,3.576476
U986613302-B447643447,3.930555
U401326786-B181288498,4.355200
U182428620-B392445659,4.342193
U732048864-B091911761,3.625401
U753766874-B320312482,3.459002
U122922846-B655168540,4.587891
U205314496-B729472246,4.091701
U454468490-B673857358,4.633819
U549524016-B483929932,3.876374
U342536218-B707531087,4.601419
U006516296-B407761990,3.967269
U067739795-B558686721,4.512245
U170912112-B758583732,4.301706
U256363052-B686964900,4.798371
U510477480-B290084614,4.609790
U515099239-B905915898,3.721014
U589141527-B329827465,4.282749
U117823552-B647336914,3.789893
U205607010-B367412525,4.442469
U677084675-B476063307,4.475508
U493128172-B260895853,4.649983
U655155565-B886498746,4.685372
U426989516-B429404818,4.336383
U375515294-B400046507,4.504298
U416928420-B103518376,4.817198
U153536395-B005396744,4.495124
U898955221-B041061604,3.815456
U598654237-B962305331,4.251131
U879325141-B575823059,3.745241
U671476884-B802881113,4.183768
U461266409-B014516726,4.054697
U509748652-B718540216,4.893105
U030021752-B671823685,4.214989
U065396286-B568925838,4.592128
U461552662-B324456134,4.065597
U762495620-B138031859,4.904172
U719980038-B394003685,4.296679
U105928486-B100681789,4.051988
U870624483-B903705429,4.581831
U807637462-B858237731,4.064412
U955231991-B433651176,4.529668
U625393178-B271849300,4.687102
U020499059-B139507178,2.911519
U141678632-B079262214,3.728558
U217229431-B799171457,4.057820
U225780550-B457197535,4.686071
U377578825-B204386744,5.062595
U216677290-B136961981,3.665381
U916233326-B512491942,4.362389
U786765746-B333657492,4.338661
U129451838-B993409526,4.677623
U490858989-B946155544,4.625915
U050808313-B573975119,4.638901
U296072251-B536456725,4.849330
U331840762-B087534916,3.961931
U495166401-B146675341,3.535832
U619043064-B664823931,3.261178
U790689250-B374480173,4.482574
U325806055-B601884322,4.328391
U142554560-B416084615,4.700899
U588346320-B414912179,4.659388
U838817138-B874728575,4.790074
U846636201-B712193891,3.770727
U562153907-B932320091,4.395935
U210542815-B419284291,3.704199
U881505651-B267551796,4.022031
U225256826-B385719827,3.249657
U223126411-B990696080,3.668203
U392882156-B987607563,3.130943
U247719187-B607499474,4.038079
U999585647-B323970169,4.347862
U661342557-B058620092,4.304862
U153275062-B086266935,3.684280
U398024824-B008019592,4.784961
U597200710-B673707217,3.970851
U374182769-B879391085,4.146497
U689347656-B875109304,4.069521
U006143719-B059988399,4.679297
U559529225-B498608896,4.163285
U028619401-B135828448,4.116304
U499096839-B272127788,4.527012
U047929582-B920112833,4.392578
U766240454-B045475989,4.575217
U515045955-B834407870,4.807783
U651113623-B352671533,3.727915
U298435622-B675593020,3.634837
U745265716-B115668854,4.289402
U077891321-B569921026,4.162642
U431756235-B581811422,4.161130
U238369966-B139399285,4.351893
U994987724-B265768811,3.991622
U090379914-B730558071,3.812686
U388998272-B554188238,4.551727
U681599314-B992669541,4.129254
U798124939-B491638727,3.900261
U854987669-B064819793,4.997304
U868763650-B380628218,3.971258
U867843361-B936565981,4.083043
U093450404-B753493063,4.347764
U740513910-B670833278,3.772350
U182027987-B547876413,3.559020
U100913746-B491741029,3.213218
U657673850-B736962795,4.352452
U709902953-B279409440,4.828710
U043192836-B949604005,4.472928
U947506568-B506645902,3.609281
U400833985-B526100450,4.094175
U718898844-B123474207,3.521813
U512988273-B146675341,4.344852
U300069225-B307361690,4.428073
U550177822-B046621865,3.991660
U360004587-B895488629,4.227056
U271454859-B393634009,4.139281
U665503786-B759909831,4.376857
U090954427-B963916271,4.521420
U082681168-B513787250,4.257261
U263316606-B420830227,3.709927
U185936945-B808265962,3.870744
U840405035-B937136824,4.310625
U329963600-B331999527,4.002609
U082003723-B968876199,4.556342
U762560672-B311327934,4.963450
U780768584-B820758775,3.912137
U809703211-B109233272,4.601129
U141836893-B013108508,3.341130
U115319831-B321326138,4.764248
U980518695-B195039689,3.380204
U839558239-B751275607,4.924857
U103950443-B828320037,4.046650
U430348043-B093942480,4.314860
U797384319-B201078891,3.730845
U443606381-B901838022,4.432572
U142132819-B973032191,4.375600
U742936281-B946561754,4.438714
U854236397-B479089438,4.461653
U896840523-B958376735,4.205255
U762416395-B808265962,4.211779
U211708904-B052746080,4.043926
U382634622-B264587318,4.543221
U112239712-B909847997,4.005351
U753766874-B721235480,3.579330
U002798224-B721593571,4.729206
U781947293-B643753012,3.974532
U110295674-B784876641,4.085591
U595142598-B268189900,3.824197
U883580060-B806905321,4.318519
U745454741-B339488000,4.598548
U983183419-B993431869,4.388034
U106924299-B087385418,3.960303
U458800412-B412689703,4.236920
U248863613-B643005092,4.627515
U180007964-B031083627,4.513623
U578781460-B593708246,4.741523
U217455928-B715580084,3.942859
U224795037-B878978403,4.202236
U850322101-B822909455,4.163346
U674133783-B466247334,4.286444
U817916823-B964991191,4.095011
U175151816-B488316197,4.651574
U046896393-B790662553,4.496914
U461396223-B066998654,3.611391
U924509153-B459909348,4.439818
U745387446-B349837643,4.533672
U733718826-B239099542,3.237931
U782668014-B056996878,4.420471
U775266684-B797633808,4.330153
U723942187-B643005092,4.166179
U310086257-B562620809,3.978684
U733032218-B223760134,4.970043
U780062486-B209723152,3.463163
U890926301-B357367614,3.674439
U082536797-B840208922,4.748702
U331974839-B735235584,4.379110
U871064758-B481907731,4.413836
U006710981-B407513827,4.201918
U134601662-B046924817,3.958614
U917575057-B772651776,4.210635
U469203719-B469498777,4.815645
U994122074-B860750367,4.233038
U766108338-B889553341,4.735071
U404166796-B118472340,3.495153
U813089949-B981483632,4.742492
U290360367-B076062883,3.767637
U490250345-B624879715,3.299963
U027872754-B338601228,3.662041
U992814076-B689534765,4.197061
U552726387-B627621433,3.975728
U849223367-B025811208,4.429099
U657217729-B069010428,4.847176
U873321422-B874332063,4.019707
U036252968-B812927864,3.889666
U666457468-B389477144,4.027359
U850365320-B179251204,4.590548
U475653221-B170425634,4.022294
